sample,tempo para fechamento,tempo merge,merge user seguidores,merge user tempo no GitHub,closed_count,open_count,merged_count,not_merged_count
aws-samples/ecs-refarch-mixed-mode,0.0,0.0,214.0,3070.0,1.0,1.0,1.0,1.0
aws-samples/ecs-refarch-task-rebalancing,0.0,0.0,214.0,3070.0,1.0,2.0,1.0,1.0
aws-samples/eks-ami-tester,14.0,14.0,2.6666666666666665,2566.5,6.0,0.0,6.0,6.0
aws-samples/eks-cdk-stack-dotnet,0.0,0.0,11.0,3655.0,1.0,0.0,1.0,1.0
aws-samples/eks-efa-examples,3.6,3.6,87.4,2252.4,5.0,1.0,5.0,5.0
aws-samples/eks-kubeflow-workshop,0.7441860465116279,0.717948717948718,166.46153846153845,2160.230769230769,43.0,1.0,39.0,39.0
aws-samples/eks-logging-es-cognito,0.0,0.0,36.0,1369.0,1.0,0.0,1.0,1.0
aws-samples/eks-spark-benchmark,0.0,0.0,198.0,2494.0,6.0,0.0,6.0,6.0
aws-samples/eks-workshop,8.261336515513127,3.6497829232995658,278.7872648335745,3212.4992764109984,838.0,17.0,691.0,691.0
aws-samples/eks-workshop-greater-china,6.380952380952381,8.2,14.4,2380.9333333333334,21.0,2.0,15.0,15.0
aws-samples/eksctl-cluster-provision,0.0,0.0,36.0,1061.3333333333333,3.0,0.0,3.0,3.0
aws-samples/elasticache-refarch-chatapp,0.0,0.0,37.0,4130.0,1.0,1.0,1.0,1.0
aws-samples/emr-bootstrap-actions,18.526315789473685,5.421052631578948,14.663157894736843,1818.6842105263158,114.0,16.0,95.0,95.0
aws-samples/emr-presto-query-event-listener,,,,,0.0,1.0,0.0,0.0
aws-samples/emr-studio-notebook-examples,0.0,0.0,0.0,2609.0,1.0,0.0,1.0,1.0
aws-samples/emr-studio-samples,,,,,0.0,1.0,0.0,0.0
aws-samples/end-to-end-object-detection-detectron2-sagemaker,,,,,0.0,1.0,0.0,0.0
aws-samples/es-text-similarity-comprehend-demo,0.0,0.0,36.0,1208.0,1.0,0.0,1.0,1.0
aws-samples/event-based-amazon-fraud-detector,,,,,0.0,1.0,0.0,0.0
aws-samples/example-step-functions-integration-api-gateway,4.6,4.6,30.0,2449.2,5.0,0.0,5.0,5.0
aws-samples/explore-uniprotkb-with-amazon-neptune,1.5,1.5,4.0,3246.0,2.0,0.0,2.0,2.0
aws-samples/extensions-for-aws-managed-shells,0.0,0.0,97.0,2814.0,1.0,0.0,1.0,1.0
aws-samples/fargate-efs-cloudformation-deployment-example,0.0,0.0,40.0,3261.0,1.0,0.0,1.0,1.0
aws-samples/faropt,,,,,0.0,1.0,0.0,0.0
aws-samples/faster-cryptography-in-java-with-aws,34.0,34.0,14.0,3683.0,1.0,0.0,1.0,1.0
aws-samples/fedramp-integrated-inventory-workbook,0.0,0.0,5.0,4185.0,1.0,0.0,1.0,1.0
aws-samples/fhir-hl7v2-integration-transform,0.0,0.0,1.0,3338.0,1.0,0.0,1.0,1.0
aws-samples/finding-missing-persons-using-social-media-and-amazon-rekognition,0.0,0.0,107.5,2065.5,2.0,0.0,2.0,2.0
aws-samples/flink-stream-processing-refarch,1.0,1.0,6.0,3290.5,2.0,0.0,2.0,2.0
aws-samples/fresh-tracks,2.3846153846153846,2.8181818181818183,27.636363636363637,2289.7272727272725,13.0,0.0,11.0,11.0
aws-samples/global-serverless-image-gallery,,,,,0.0,2.0,0.0,0.0
aws-samples/golden-ami-pipeline-with-qualys,,,,,0.0,1.0,0.0,0.0
aws-samples/golden-ami-pipeline-with-tenable-sample,,,,,0.0,2.0,0.0,0.0
aws-samples/graviton2-workshop,13.0,0.0,0.0,13.0,2.0,0.0,1.0,1.0
aws-samples/greengrass-v2-docker-ros-demo,0.0,0.0,34.0,2951.0,1.0,0.0,1.0,1.0
aws-samples/greengrass-v2-sagemaker-edge-manager-python,0.0,0.0,13.0,2017.0,1.0,0.0,1.0,1.0
aws-samples/grpc-examples,49.666666666666664,0.0,12.0,3221.0,3.0,0.0,1.0,1.0
aws-samples/happy-path,0.0,0.0,192.0,1379.6666666666667,6.0,0.0,6.0,6.0
aws-samples/hcls-data-lake,0.0,0.0,0.0,153.0,2.0,2.0,2.0,2.0
aws-samples/headpose-estimator-apache-mxnet,0.0,0.0,1.0,48.5,2.0,0.0,2.0,2.0
aws-samples/healthlake-workshop,2.6666666666666665,0.0,16.0,3173.5,3.0,0.0,2.0,2.0
aws-samples/hostname-as-target-for-elastic-load-balancer,,,,,0.0,1.0,0.0,0.0
aws-samples/how-to-monitor-tgw-route-limits-using-serverless-architecture,,,,,0.0,1.0,0.0,0.0
aws-samples/hpc-workshop-wrf,0.0,0.0,6.0,2682.0,1.0,0.0,1.0,1.0
aws-samples/http-api-aws-fargate-cdk,0.25,0.0,4.0,4068.0,4.0,0.0,2.0,2.0
aws-samples/hyperledger-on-kubernetes,0.0,,,,1.0,5.0,0.0,0.0
aws-samples/i-love-my-local-farmer,0.7894736842105263,1.0,2.066666666666667,2076.0666666666666,19.0,2.0,15.0,15.0
aws-samples/iam-password-policy-deployment-via-cloudformation-stacksets,0.0,0.0,0.0,610.3333333333334,3.0,0.0,3.0,3.0
aws-samples/iam-policy-tester-pipeline,0.0,0.0,8.0,1981.3333333333333,3.0,0.0,3.0,3.0
aws-samples/immersive-media-refarch,17.666666666666668,0.0,13.0,2989.0,3.0,0.0,2.0,2.0
aws-samples/immutable-server-pipeline,4.642857142857143,3.923076923076923,24.0,3993.0,14.0,1.0,13.0,13.0
aws-samples/integration-sample-lambda-msk,0.0,0.0,1.0,627.0,1.0,0.0,1.0,1.0
aws-samples/iot-all-the-things-special-projects-edition,0.0,0.0,21.0,3884.5,2.0,0.0,2.0,2.0
aws-samples/iot-device-on-boarding,0.0,0.0,0.0,519.5,4.0,1.0,4.0,4.0
aws-samples/iot-dotnet-publisher-consumer,17.0,17.0,2.0,765.0,1.0,0.0,1.0,1.0
aws-samples/iot-provisioning-secretfree,35.0,35.0,55.0,2977.0,1.0,0.0,1.0,1.0
aws-samples/iot-reference-architectures,1.417952883834281,1.3689956331877728,21.0,3775.5545851528386,2462.0,27.0,916.0,916.0
aws-samples/iot-secure-tunneling-demo,2.4,3.0,3.0,3855.125,10.0,0.0,8.0,8.0
aws-samples/istio-on-amazon-eks,17.0,17.0,3442.0,3461.0,2.0,0.0,2.0,2.0
aws-samples/jenkins-on-aws,0.2,0.2,49.2,1781.6,5.0,1.0,5.0,5.0
aws-samples/jsii-native-java,0.0,0.0,73.0,3948.0,1.0,0.0,1.0,1.0
aws-samples/jsii-native-python,0.0,0.0,73.0,3809.0,1.0,0.0,1.0,1.0
aws-samples/k8s-cloudwatch-operator,,,,,0.0,2.0,0.0,0.0
aws-samples/k8s-rbac-iam-java-operator,35.0,,,,2.0,2.0,0.0,0.0
aws-samples/kda-flink-app-autoscaling,,,,,0.0,1.0,0.0,0.0
aws-samples/keycloak-on-aws,3.2440944881889764,0.2465753424657534,14.89041095890411,675.7260273972603,127.0,5.0,73.0,73.0
aws-samples/kinesis-poster-worker,3.6666666666666665,3.6666666666666665,16.0,484.0,3.0,0.0,3.0,3.0
aws-samples/kogpt2-sagemaker,0.0,0.0,58.0,2243.0,1.0,0.0,1.0,1.0
aws-samples/kubernetes-for-java-developers,8.428571428571429,3.9,3442.0,3507.9,21.0,1.0,20.0,20.0
aws-samples/lambda-apigateway-twilio-tutorial,33.0,33.0,55.0,2019.0,2.0,3.0,2.0,2.0
aws-samples/lambda-ecs-worker-pattern,19.0,19.0,4.0,733.0,2.0,1.0,2.0,2.0
aws-samples/lambda-go-samples,13.333333333333334,17.5,152.0,1703.0,3.0,2.0,2.0,2.0
aws-samples/lambda-java8-dynamodb,31.0,,,,1.0,0.0,0.0,0.0
aws-samples/lambda-refarch-fileprocessing,22.1,42.0,10.0,892.2,10.0,2.0,5.0,5.0
aws-samples/lambda-refarch-imagerecognition,7.430463576158941,11.662162162162161,28.89189189189189,3217.5945945945946,151.0,3.0,74.0,74.0
aws-samples/lambda-refarch-iotbackend,96.6,0.25,39.5,1971.0,5.0,1.0,4.0,4.0
aws-samples/lambda-refarch-mobilebackend,2.0,2.0,57.0,1354.6666666666667,6.0,4.0,6.0,6.0
aws-samples/lambda-refarch-streamprocessing,38.0,1.0,113.0,2691.0,3.0,2.0,1.0,1.0
aws-samples/lambda-refarch-voteapp,,,,,0.0,2.0,0.0,0.0
aws-samples/lambda-refarch-webapp,160.6153846153846,15.714285714285714,43.642857142857146,2588.285714285714,26.0,0.0,14.0,14.0
aws-samples/lambda-web-scraper-example,5.0,5.0,49.0,3632.0,1.0,0.0,1.0,1.0
aws-samples/lambdaedge-openidconnect-samples,1.0833333333333333,0.6,4.8,3001.5,12.0,3.0,10.0,10.0
aws-samples/line-bot-chalice,4.0,4.0,39.0,3019.625,8.0,0.0,8.0,8.0
aws-samples/linux-container-primitives-presentation-notebooks,102.0,,,,1.0,0.0,0.0,0.0
aws-samples/live-to-vod-workflow-using-aws-serverless-platform,0.0,0.0,22.0,2366.0,3.0,0.0,3.0,3.0
aws-samples/liveness-detection,1.75,1.75,6.0,2711.0,4.0,0.0,4.0,4.0
aws-samples/lookout-for-equipment-demo,0.0,0.0,2.75,1196.25,4.0,0.0,4.0,4.0
aws-samples/mac1-eks-jenkins,12.5,3.0,1.0,3016.6666666666665,4.0,0.0,3.0,3.0
aws-samples/machine-learning-samples,50.111111111111114,50.111111111111114,43.333333333333336,1652.4444444444443,9.0,0.0,9.0,9.0
aws-samples/machine-learning-using-k8s,0.46153846153846156,0.4222222222222222,3442.0,3514.233333333333,91.0,0.0,90.0,90.0
aws-samples/macie-dynamodb-blog,0.5,0.5,0.0,3230.0,4.0,0.0,4.0,4.0
aws-samples/mainframe-cobol-cicd-pipeline-aws-microfocus,,,,,0.0,1.0,0.0,0.0
aws-samples/mask-rcnn-tensorflow,1.6875,1.8,7.533333333333333,854.2666666666667,16.0,0.0,15.0,15.0
aws-samples/maximizing-storage-throughput-and-performance,7.0,,,,2.0,0.0,0.0,0.0
aws-samples/medical-text-sentence-relevance-bert,0.0,0.0,0.0,1396.9,10.0,0.0,10.0,10.0
aws-samples/medical-transcription-analysis,2.9714285714285715,2.1964285714285716,0.5714285714285714,314.9642857142857,70.0,4.0,56.0,56.0
aws-samples/megafrograce-gamelift-realtime-servers-sample,707.0,,,,1.0,1.0,0.0,0.0
aws-samples/meta-aws-demos,0.125,0.125,55.0,3011.5,8.0,0.0,8.0,8.0
aws-samples/mirrormaker2-msk-migration,78.0,78.0,1.0,589.0,1.0,0.0,1.0,1.0
aws-samples/ml-gameday-tutorial,1.1333333333333333,1.1333333333333333,2.8666666666666667,2669.133333333333,15.0,0.0,15.0,15.0
aws-samples/mlops-amazon-sagemaker-devops-with-ml,0.7777777777777778,0.875,3.0,1800.125,9.0,0.0,8.0,8.0
aws-samples/modernization-unicorn-store,0.5555555555555556,0.0,13.0,2274.714285714286,9.0,1.0,7.0,7.0
aws-samples/monitor-java-gc-on-aws-lambda,2.5,0.0,34.0,3541.0,2.0,0.0,1.0,1.0
aws-samples/moodle-on-aws-cn,0.0,0.0,28.0,2793.0,1.0,0.0,1.0,1.0
aws-samples/mqtt-kinesis-bridge,38.5,38.5,16.0,1069.0,2.0,0.0,2.0,2.0
aws-samples/mturk-code-samples,108.0,108.0,7.666666666666667,2937.0,3.0,0.0,3.0,3.0
aws-samples/multi-arch-docker-images,0.0,0.0,36.0,1280.0,1.0,0.0,1.0,1.0
aws-samples/multi-channel-customer-engagement,5.428571428571429,6.0,0.0,185.16666666666666,14.0,2.0,6.0,6.0
aws-samples/multi-env-oss-deployment-pipeline,0.0,0.0,0.0,116.875,8.0,0.0,8.0,8.0
aws-samples/multi-robot-fleet-sample-application,31.363636363636363,10.0,12.25,2545.875,11.0,0.0,8.0,8.0
aws-samples/multiarch-eks-springboot-deployment-pipeline-with-cdk,1.0,1.0,6.0,3167.0,1.0,0.0,1.0,1.0
aws-samples/multidomain-spa-with-cdk-and-cloudfront,0.0,0.0,23.0,3570.0,1.0,0.0,1.0,1.0
aws-samples/net-modernization,0.0,0.0,2.8181818181818183,1161.6363636363637,11.0,0.0,11.0,11.0
aws-samples/nexus-oss-on-aws,3.5,0.8653846153846154,34.44230769230769,3209.480769230769,56.0,1.0,52.0,52.0
aws-samples/nimblestudio-demo-assets,3.0,3.0,0.0,60.0,1.0,0.0,1.0,1.0
aws-samples/nlp-textract-comprehend-demo,0.0,0.0,36.0,1111.0,1.0,0.0,1.0,1.0
aws-samples/no-tears-cluster,12.875,3.076923076923077,37.92307692307692,3206.3076923076924,16.0,0.0,13.0,13.0
aws-samples/non-profit-blockchain,17.686046511627907,16.670886075949365,8.759493670886076,470.45569620253167,86.0,3.0,79.0,79.0
aws-samples/one-observability-demo,1.1714285714285715,0.8210526315789474,9.757894736842106,987.2105263157895,105.0,0.0,95.0,95.0
aws-samples/openbanking-brazilian-reference-architecture,0.0,0.0,13.0,3317.0,3.0,0.0,3.0,3.0
aws-samples/openshift-on-aws,0.0,0.0,4.0,1749.0,2.0,0.0,1.0,1.0
aws-samples/opensource-4g-core-eks,0.0,0.0,19.0,2663.6666666666665,3.0,0.0,3.0,3.0
aws-samples/opsworks-chef-automate-kubernetes,1.0,1.0,3442.0,3213.0,1.0,0.0,1.0,1.0
aws-samples/opsworks-cloudwatch-logs-cookbooks,,,,,0.0,1.0,0.0,0.0
aws-samples/opsworks-demo-php-photo-share-app,1.0,1.0,411.0,1390.0,1.0,0.0,1.0,1.0
aws-samples/opsworks-demo-php-simple-app,1484.0,,,,1.0,3.0,0.0,0.0
aws-samples/opsworks-demo-rails-photo-share-app,82.0,,,,1.0,0.0,0.0,0.0
aws-samples/opsworks-elasticsearch-cookbook,0.0,,,,1.0,3.0,0.0,0.0
aws-samples/opsworks-example-cookbooks,26.0,0.0,163.0,3320.0,2.0,5.0,1.0,1.0
aws-samples/opsworks-linux-demo-cookbook-nodejs,0.5,0.5,29.0,1888.0,2.0,0.0,2.0,2.0
aws-samples/opsworks-windows-demo-nodejs,0.0,0.0,29.0,1764.0,3.0,5.0,1.0,1.0
aws-samples/otl-service-launcher,1.5,1.5,0.0,1909.0,2.0,0.0,2.0,2.0
aws-samples/outbound-vpc-filtering-proxy,1.0,1.0,12.0,2236.2,5.0,0.0,5.0,5.0
aws-samples/parallelize-ml-inference,0.0,0.0,43.0,1420.0,2.0,1.0,2.0,2.0
aws-samples/pcf-on-aws-workshop,,,,,0.0,1.0,0.0,0.0
aws-samples/personalize-data-science-sdk-workflow,,,,,0.0,1.0,0.0,0.0
aws-samples/php-examples-for-aws-lambda,1.4545454545454546,1.5238095238095237,30.0,2289.7619047619046,22.0,0.0,21.0,21.0
aws-samples/pix-proxy-samples,1.0,1.0,13.0,3122.0,3.0,0.0,3.0,3.0
aws-samples/prisma-lambda-cdk,0.0,0.0,3.0,2578.5,2.0,0.0,2.0,2.0
aws-samples/prometheus-for-ecs,0.0,0.0,0.0,582.0,1.0,0.0,1.0,1.0
aws-samples/protecting-workloads-workshop,3.6666666666666665,3.5,1.0,1864.0,3.0,0.0,2.0,2.0
aws-samples/py-flask-signup-docker,154.0,78.66666666666667,9.0,2922.3333333333335,5.0,0.0,3.0,3.0
aws-samples/pywren-workshops,18.0,18.0,4.0,994.0,1.0,0.0,1.0,1.0
aws-samples/query-data-in-s3-with-amazon-athena-and-aws-sdk-for-dotnet,5.2,4.384615384615385,4.0,2910.0,15.0,0.0,13.0,13.0
aws-samples/quicksight-sagemaker-integration-blog,0.5,0.0,109.0,2064.0,2.0,0.0,1.0,1.0
aws-samples/rds-breakglass-user-management,16.75,16.75,10.0,1011.0,4.0,0.0,4.0,4.0
aws-samples/rds-snapshot-export-to-s3-pipeline,9.75,9.75,53.0,3933.5,4.0,0.0,4.0,4.0
aws-samples/react-ssr-lambda,1.7272727272727273,0.1,2.0,3586.4,11.0,0.0,10.0,10.0
aws-samples/reactive-refarch-cloudformation,9.833333333333334,2.2,36.7,1610.5,12.0,0.0,10.0,10.0
aws-samples/realtime-web-analytics-workshop,100.0,100.0,11.666666666666666,1571.6666666666667,3.0,0.0,3.0,3.0
aws-samples/redshift-etl-automation-with-dbt,18.5,18.5,3.0,2343.0,2.0,0.0,2.0,2.0
aws-samples/redshift-immersionday-labs,28.833333333333332,34.6,7.0,252.6,6.0,1.0,5.0,5.0
aws-samples/reinvent-2017-deeplens-workshop,97.0,,,,1.0,3.0,0.0,0.0
aws-samples/reinvent-2018-social-news-app,0.0,0.0,12.0,1767.0,1.0,0.0,1.0,1.0
aws-samples/reinvent-fine-tune-mxnet-model-for-ios-coreml,,,,,0.0,1.0,0.0,0.0
aws-samples/reinvent2014-scalable-site-management,11.0,11.0,3.0,1921.75,4.0,1.0,4.0,4.0
aws-samples/reinvent2015-dev309,0.0,0.0,255.0,1216.0,1.0,0.0,1.0,1.0
aws-samples/reinvent2018-dev303-code,1.4705882352941178,1.4705882352941178,83.0,3656.676470588235,34.0,0.0,34.0,34.0
aws-samples/reinvent2019-aim362-sagemaker-debugger-model-monitor,,,,,0.0,1.0,0.0,0.0
aws-samples/rekognition-crowded-demo,0.0,0.0,36.0,1050.0,1.0,3.0,1.0,1.0
aws-samples/rekognition-distance-calculation,2.5,2.5,36.0,1381.5,4.0,0.0,4.0,4.0
aws-samples/retail-demo-store,7.168539325842697,4.52054794520548,11.335616438356164,2812.2876712328766,178.0,6.0,146.0,146.0
aws-samples/robocarrally,14.0,14.0,4.0,1150.0,1.0,0.0,1.0,1.0
aws-samples/s3-select-phonebook-search,35.5,35.5,0.0,1042.5,4.0,0.0,4.0,4.0
aws-samples/s3-to-lambda-patterns,1.0,1.0,192.0,1335.6666666666667,6.0,0.0,6.0,6.0
aws-samples/saas-tenant-isolation-architecture,9.454545454545455,9.454545454545455,24.272727272727273,2072.4545454545455,11.0,0.0,11.0,11.0
aws-samples/sagemaker-101-workshop,2.5,2.5,7.0,1852.0,2.0,0.0,2.0,2.0
aws-samples/sagemaker-distributed-training-digital-pathology-images,0.0,0.0,1.0,2751.0,1.0,0.0,1.0,1.0
aws-samples/sagemaker-end-to-end-distributed-tensorflow2,0.0,0.0,4.0,1820.0,2.0,0.0,2.0,2.0
aws-samples/sagemaker-horovod-distributed-training,0.0,,,,1.0,0.0,0.0,0.0
aws-samples/sagemaker-horovod-distributed-training-tfkeras-pipemode,30.0,,,,1.0,0.0,0.0,0.0
aws-samples/sagemaker-ml-workflow-with-apache-airflow,13.0,13.0,1.0,2130.0,1.0,0.0,1.0,1.0
aws-samples/sagemaker-model-monitor-bring-your-own-container,4.0,4.0,0.0,2835.0,1.0,0.0,1.0,1.0
aws-samples/sagemaker-multi-model-endpoint-tensorflow-computer-vision,,,,,0.0,1.0,0.0,0.0
aws-samples/sagemaker-rl-procgen-ray,6.0,6.0,23.333333333333332,2351.0,3.0,0.0,3.0,3.0
aws-samples/sagemaker-run-notebook,2.3333333333333335,3.5,117.0,4282.0,3.0,6.0,2.0,2.0
aws-samples/sagemaker-studio-auto-shutdown-extension,1.3333333333333333,1.3333333333333333,10.666666666666666,2867.0,3.0,0.0,3.0,3.0
aws-samples/sagemaker-studio-custom-image-samples,3.5,3.5,8.0,836.3333333333334,6.0,3.0,6.0,6.0
aws-samples/sagemaker-studio-image-build-cli,3.1666666666666665,3.1666666666666665,9.666666666666666,1221.8333333333333,6.0,3.0,6.0,6.0
aws-samples/sagemaker-studio-notebook-magic-cell,7.333333333333333,7.333333333333333,0.0,549.3333333333334,3.0,0.0,3.0,3.0
aws-samples/sagemaker-studio-sparkmagic-lib,1.0,1.0,0.0,3336.3333333333335,3.0,0.0,3.0,3.0
aws-samples/sagemaker-workshop,0.0,0.0,7.875,2606.375,8.0,2.0,8.0,8.0
aws-samples/sam-python-crud-sample,3.0,3.0,38.0,2731.0,1.0,0.0,1.0,1.0
aws-samples/sample-microservice-with-spinnaker,0.0,,,,1.0,0.0,0.0,0.0
aws-samples/sbs-iot-data-generator,398.0,398.0,214.0,3093.0,1.0,0.0,1.0,1.0
aws-samples/secure-pipelines-in-aws-workshop,,,,,0.0,1.0,0.0,0.0
aws-samples/selling-partner-api-bootstrap,15.375,18.333333333333332,21.666666666666668,3376.8333333333335,8.0,1.0,6.0,6.0
aws-samples/serverless-ai-workshop,70.5,0.0,51.0,2132.0,2.0,1.0,1.0,1.0
aws-samples/serverless-codecommit-examples,0.0,0.0,372.0,482.0,2.0,0.0,2.0,2.0
aws-samples/serverless-content-syndication-with-aws-step-functions,11.6,11.6,22.0,2638.6,5.0,0.0,5.0,5.0
aws-samples/serverless-data-analytics,2.5,3.3333333333333335,1.0,1376.6666666666667,4.0,3.0,3.0,3.0
aws-samples/serverless-games-on-aws,0.0,0.0,2.0,268.0,1.0,0.0,1.0,1.0
aws-samples/serverless-jenkins-on-aws-fargate,27.75,27.75,1.75,2340.5,4.0,1.0,4.0,4.0
aws-samples/serverless-machine-learning-on-aws,0.0,0.0,10.0,1935.142857142857,8.0,0.0,7.0,7.0
aws-samples/serverless-observability-workshop,4.111111111111111,2.2,31.0,1921.2,9.0,0.0,5.0,5.0
aws-samples/serverless-patterns,4.878048780487805,4.875,185.975,1680.375,41.0,4.0,40.0,40.0
aws-samples/serverless-refarch-for-proxysql,1.7746478873239437,1.4545454545454546,205.75757575757575,2247.560606060606,71.0,2.0,66.0,66.0
aws-samples/serverless-sinatra-sample,15.166666666666666,9.764705882352942,28.176470588235293,2293.0,18.0,1.0,17.0,17.0
aws-samples/serverless-trivia-game,0.14285714285714285,0.16666666666666666,4.0,1243.0,7.0,0.0,6.0,6.0
aws-samples/serverless-webapp-mono-repo-ci-cd-java,0.9193548387096774,0.2593984962406015,1.0,2368.2894736842104,310.0,5.0,266.0,266.0
aws-samples/sessions-with-aws-sam,8.421052631578947,16.0,155.0,3404.2,19.0,2.0,10.0,10.0
aws-samples/severless-ticket-sentiment-analysis-and-automated-escalation,7.615384615384615,7.615384615384615,30.0,2428.0,13.0,0.0,13.0,13.0
aws-samples/siem-on-amazon-elasticsearch-service,3.75,0.8,1.0,261.2,16.0,1.0,15.0,15.0
aws-samples/simple-game-studio-on-aws,0.06666666666666667,0.0,8.0,3046.75,15.0,0.0,12.0,12.0
aws-samples/simple-websockets-chat-app,11.533333333333333,15.727272727272727,67.63636363636364,3202.0,15.0,0.0,11.0,11.0
aws-samples/single-use-signed-url,0.0,,,,1.0,0.0,0.0,0.0
aws-samples/sitewise-data-ingestion-demo,0.125,0.125,1.0,1108.5,8.0,2.0,8.0,8.0
aws-samples/smallmatter-package,0.0,0.0,13.0,3112.4285714285716,7.0,1.0,7.0,7.0
aws-samples/smart-cooler,1.2,1.2,2.0,216.4,5.0,0.0,5.0,5.0
aws-samples/smart-home-iot-alexa-workshop,,,,,0.0,1.0,0.0,0.0
aws-samples/spinnaker-keel-on-eks,2.0,2.0,0.0,1736.3333333333333,3.0,0.0,3.0,3.0
aws-samples/spotable-game-server,2.0,0.0,19.0,2237.4,6.0,0.0,5.0,5.0
aws-samples/sql-database-client-side-encryption-example-application,18.333333333333332,,,,9.0,0.0,0.0,0.0
aws-samples/ssm-agent-daemonset-installer,1.75,2.3333333333333335,44.0,2382.6666666666665,4.0,1.0,3.0,3.0
aws-samples/startup-kit-serverless-workload,0.2,0.2,7.2,727.8,5.0,0.0,5.0,5.0
aws-samples/startup-kit-templates,22.61904761904762,7.594594594594595,22.89189189189189,708.3243243243244,42.0,2.0,37.0,37.0
aws-samples/step-functions-ruby-activity-worker,,,,,0.0,3.0,0.0,0.0
aws-samples/streaming-analytics-workshop,2.3333333333333335,2.7222222222222223,6.0,3085.5555555555557,21.0,0.0,18.0,18.0
aws-samples/streamlit-application-deployment-on-aws,0.0,0.0,23.4,2093.6,6.0,0.0,5.0,5.0
aws-samples/swift-ecs-workshop,34.333333333333336,38.625,4.0,220.125,9.0,0.0,8.0,8.0
aws-samples/sync-buckets-state-machine,2.0,2.0,4.0,974.3333333333334,6.0,2.0,6.0,6.0
aws-samples/terraform-eks-code,4.0,4.0,3.0,586.0,1.0,0.0,1.0,1.0
aws-samples/terraform-sample-workshop,0.0,0.0,36.0,1260.0,1.0,0.0,1.0,1.0
aws-samples/textract-paragraph-identification,0.0,,,,4.0,0.0,0.0,0.0
aws-samples/todo-sample-app-cookbooks,,,,,0.0,1.0,0.0,0.0
aws-samples/torchserve-eks,56.5,2.0,1.0,222.0,2.0,0.0,1.0,1.0
aws-samples/transfer-for-sftp-logical-directories,0.0,,,,1.0,4.0,0.0,0.0
aws-samples/transit-gateway-single-exit-point,,,,,0.0,1.0,0.0,0.0
aws-samples/unishop-monolith-to-microservices,8.88888888888889,8.875,4.75,3554.0,9.0,1.0,8.0,8.0
aws-samples/virtual-immersion-week-labs,0.0,0.0,5.0,2276.0,4.0,0.0,4.0,4.0
aws-samples/vmware-cloud-on-aws-packer-examples,0.0,0.0,61.0,2239.0,2.0,0.0,2.0,2.0
aws-samples/vmware-cloud-on-aws-workshops,0.0,0.0,61.0,1785.0,1.0,0.0,1.0,1.0
aws-samples/voice-enabled-patient-diary,0.25,0.0,14.333333333333334,1051.3333333333333,4.0,0.0,3.0,3.0
aws-samples/voteapp,6.8584070796460175,7.595959595959596,251.03030303030303,2852.2929292929293,113.0,17.0,99.0,99.0
aws-samples/vpn-gateway-strongswan,0.0,0.0,20.0,3231.0,1.0,0.0,1.0,1.0
aws-samples/webauthn-with-amazon-cognito,12.0,12.0,17.0,2288.3333333333335,3.0,2.0,3.0,3.0
aws-samples/workdocs-s3-integration,,,,,0.0,1.0,0.0,0.0
aws-samples/workshop-textract-comprehend-es,46.0,46.0,59.0,4308.0,1.0,1.0,1.0,1.0
